N° rue,Nom rue,Nb electeurs,Ouvertes,Frappées,Total par BV (ouvertes/frappées)
9,RUE DU BEAL,131,,,
82,RUE DU BOURBONNAIS,63,,,
105,RUE DU BOURBONNAIS,43,,,
77,RUE MARIETTON,34,,,
28,RUE TISSOT,31,,,
24,RUE DU SOUVENIR,26,,,
75,RUE MARIETTON,26,,,
31,RUE TISSOT,26,,,
94,RUE DU BOURBONNAIS,25,,,
22,RUE DU SOUVENIR,23,,,
95,RUE MARIETTON,22,,,
101,RUE MARIETTON,21,,,
20,RUE DE L OISELIERE,20,,,
26,RUE TISSOT,20,,,
15,AVENUE SIDOINE APOLLINAIRE,19,,,
46,RUE DU 24 MARS 1852,19,,,
41,RUE DU 24 MARS 1852,18,,,
100,RUE DU BOURBONNAIS,18,,,
44,RUE DU 24 MARS 1852,17,,,
17,AVENUE SIDOINE APOLLINAIRE,16,,,
38,RUE DU 24 MARS 1852,16,,,
98,RUE DU BOURBONNAIS,16,,,
7B,RUE DE MONTRIBLOUD,15,,,
5,RUE DU BEAL,15,,,
107,RUE MARIETTON,15,,,
60,AVENUE SIDOINE APOLLINAIRE,13,,,
36,RUE DU 24 MARS 1852,13,,,
37,RUE DU 24 MARS 1852,13,,,
42,RUE DU 24 MARS 1852,13,,,
10,RUE DU BEAL,13,,,
96,RUE DU BOURBONNAIS,13,,,
10,AVENUE SIDOINE APOLLINAIRE,12,,,
2,RUE DE L OISELIERE,12,,,
92,RUE DU BOURBONNAIS,12,,,
13,RUE DE MONTRIBLOUD,11,,,
3B,RUE DE MONTRIBLOUD,11,,,
5B,RUE DE MONTRIBLOUD,11,,,
20,RUE DU SOUVENIR,11,,,
113T,RUE MARIETTON,11,,,
24,RUE DES PLATRIERS,10,,,
39,RUE DU 24 MARS 1852,10,,,
14,RUE DE L OISELIERE,9,,,
18,RUE DE L OISELIERE,9,,,
3,RUE DE MONTRIBLOUD,9,,,
40,RUE DU 24 MARS 1852,9,,,
13,RUE DU BEAL,9,,,
108,RUE DU BOURBONNAIS,9,,,
64,RUE DU BOURBONNAIS,9,,,
18,RUE DU SOUVENIR,9,,,
115,RUE MARIETTON,9,,,
16,RUE DE L OISELIERE,8,,,
1,RUE DE MONTRIBLOUD,8,,,
15,RUE DE MONTRIBLOUD,8,,,
12,RUE DU BEAL,8,,,
73,RUE MARIETTON,8,,,
35,RUE TISSOT,8,,,
29,AVENUE SIDOINE APOLLINAIRE,7,,,
1B,RUE DE MONTRIBLOUD,7,,,
5,RUE DE MONTRIBLOUD,7,,,
22,RUE DES PLATRIERS,7,,,
102,RUE DU BOURBONNAIS,7,,,
75,RUE DU BOURBONNAIS,7,,,
93,RUE DU BOURBONNAIS,7,,,
43,RUE DU SOUVENIR,7,,,
85,RUE MARIETTON,7,,,
37,AVENUE SIDOINE APOLLINAIRE,6,,,
6,RUE DE L OISELIERE,6,,,
97,RUE DU BOURBONNAIS,6,,,
14,AVENUE SIDOINE APOLLINAIRE,5,,,
9,AVENUE SIDOINE APOLLINAIRE,5,,,
12B,RUE DES DEUX AMANTS,5,,,
8B,RUE DES DEUX AMANTS,5,,,
2,RUE DU BEAL,5,,,
77,RUE DU BOURBONNAIS,5,,,
81,RUE DU BOURBONNAIS,5,,,
39,RUE DU SOUVENIR,5,,,
77B,RUE MARIETTON,5,,,
37,RUE TISSOT,5,,,
4,AVENUE SIDOINE APOLLINAIRE,4,,,
4,IMPASSE BELLEFONTAINE,4,,,
6B,RUE DE L OISELIERE,4,,,
7,RUE DE MONTRIBLOUD,4,,,
12,RUE DES DEUX AMANTS,4,,,
8,RUE DES DEUX AMANTS,4,,,
16,RUE DU BEAL,4,,,
17,RUE DU SOUVENIR,4,,,
29,RUE TISSOT,4,,,
12,AVENUE SIDOINE APOLLINAIRE,3,,,
21,AVENUE SIDOINE APOLLINAIRE,3,,,
22,AVENUE SIDOINE APOLLINAIRE,3,,,
39,AVENUE SIDOINE APOLLINAIRE,3,,,
63,AVENUE SIDOINE APOLLINAIRE,3,,,
65,AVENUE SIDOINE APOLLINAIRE,3,,,
10,RUE DE L OISELIERE,3,,,
12,RUE DE L OISELIERE,3,,,
4,RUE DES PLATRIERS,3,,,
112,RUE DU BOURBONNAIS,3,,,
126,RUE DU BOURBONNAIS,3,,,
25,RUE DU SOUVENIR,3,,,
26,RUE DU SOUVENIR,3,,,
28,RUE DU SOUVENIR,3,,,
117,RUE MARIETTON,3,,,
18,AVENUE SIDOINE APOLLINAIRE,2,,,
67,AVENUE SIDOINE APOLLINAIRE,2,,,
75,AVENUE SIDOINE APOLLINAIRE,2,,,
2,IMPASSE BELLEFONTAINE,2,,,
10,RUE DES DEUX AMANTS,2,,,
14B,RUE DES DEUX AMANTS,2,,,
6,RUE DES PLATRIERS,2,,,
8,RUE DES PLATRIERS,2,,,
14,RUE DU BEAL,2,,,
4,RUE DU BEAL,2,,,
7B,RUE DU BEAL,2,,,
118,RUE DU BOURBONNAIS,2,,,
120,RUE DU BOURBONNAIS,2,,,
79,RUE DU BOURBONNAIS,2,,,
21,RUE DU SOUVENIR,2,,,
23,RUE DU SOUVENIR,2,,,
24B,RUE DU SOUVENIR,2,,,
113,RUE MARIETTON,2,,,
83,RUE MARIETTON,2,,,
16,AVENUE SIDOINE APOLLINAIRE,1,,,
20,AVENUE SIDOINE APOLLINAIRE,1,,,
36,AVENUE SIDOINE APOLLINAIRE,1,,,
41,AVENUE SIDOINE APOLLINAIRE,1,,,
45,AVENUE SIDOINE APOLLINAIRE,1,,,
50,AVENUE SIDOINE APOLLINAIRE,1,,,
55,AVENUE SIDOINE APOLLINAIRE,1,,,
58,AVENUE SIDOINE APOLLINAIRE,1,,,
61,AVENUE SIDOINE APOLLINAIRE,1,,,
77,AVENUE SIDOINE APOLLINAIRE,1,,,
79,AVENUE SIDOINE APOLLINAIRE,1,,,
14,CHEMIN DU BEAL,1,,,
28,IMPASSE DES SOUVENIRS,1,,,
3,IMPASSE DU BEAL,1,,,
14,RUE DES DEUX AMANTS,1,,,
4,RUE DES DEUX AMANTS,1,,,
13B,RUE DU BEAL,1,,,
15,RUE DU BEAL,1,,,
9B,RUE DU BEAL,1,,,
101,RUE DU BOURBONNAIS,1,,,
103,RUE DU BOURBONNAIS,1,,,
110,RUE DU BOURBONNAIS,1,,,
116,RUE DU BOURBONNAIS,1,,,
124,RUE DU BOURBONNAIS,1,,,
72,RUE DU BOURBONNAIS,1,,,
41,RUE DU SOUVENIR,1,,,
109,RUE MARIETTON,1,,,
117B,RUE MARIETTON,1,,,
25,RUE TISSOT,1,,,
40,RUE TISSOT,1,,,
