N° rue,Nom rue,Nb electeurs,Ouvertes,Frappées,Total par BV (ouvertes/frappées)
82,AVENUE SIDOINE APOLLINAIRE,41,,,
77,RUE GORGE DE LOUP,33,,,
81,RUE GORGE DE LOUP,30,,,
36,AVENUE JOANNES MASSET,28,,,
131,AVENUE SIDOINE APOLLINAIRE,28,,,
135,AVENUE SIDOINE APOLLINAIRE,27,,,
33,AVENUE JOANNES MASSET,26,,,
137,AVENUE SIDOINE APOLLINAIRE,23,,,
157,AVENUE SIDOINE APOLLINAIRE,22,,,
125,AVENUE SIDOINE APOLLINAIRE,21,,,
127,AVENUE SIDOINE APOLLINAIRE,21,,,
76,AVENUE SIDOINE APOLLINAIRE,21,,,
30,AVENUE JOANNES MASSET,20,,,
163,AVENUE SIDOINE APOLLINAIRE,20,,,
23,ALLEE DES CAVATINES,17,,,
161,AVENUE SIDOINE APOLLINAIRE,17,,,
171,AVENUE SIDOINE APOLLINAIRE,17,,,
11,RUE DES DEUX AMANTS,17,,,
40,RUE LOUIS LOUCHEUR,17,,,
37,AVENUE JOANNES MASSET,16,,,
13,RUE DES DEUX AMANTS,16,,,
165,AVENUE SIDOINE APOLLINAIRE,15,,,
167,AVENUE SIDOINE APOLLINAIRE,14,,,
70,RUE PIERRE AUDRY,14,,,
129,AVENUE SIDOINE APOLLINAIRE,13,,,
133,AVENUE SIDOINE APOLLINAIRE,13,,,
147,AVENUE SIDOINE APOLLINAIRE,13,,,
80,AVENUE SIDOINE APOLLINAIRE,13,,,
66,RUE PIERRE AUDRY,13,,,
149,AVENUE SIDOINE APOLLINAIRE,11,,,
39,AVENUE JOANNES MASSET,10,,,
159,AVENUE SIDOINE APOLLINAIRE,10,,,
169,AVENUE SIDOINE APOLLINAIRE,10,,,
5,RUE DES DEUX AMANTS,10,,,
68,RUE PIERRE AUDRY,10,,,
155,AVENUE SIDOINE APOLLINAIRE,9,,,
145,AVENUE SIDOINE APOLLINAIRE,8,,,
153,AVENUE SIDOINE APOLLINAIRE,8,,,
72,RUE PIERRE AUDRY,7,,,
151,AVENUE SIDOINE APOLLINAIRE,6,,,
7,RUE DES DEUX AMANTS,5,,,
78,RUE PIERRE AUDRY,5,,,
3,ALLEE DE L AQUILON,4,,,
10,ALLEE DES CAVATINES,4,,,
13,ALLEE DES CAVATINES,4,,,
15,ALLEE DES CAVATINES,4,,,
19,ALLEE DES CAVATINES,4,,,
4,ALLEE DES CAVATINES,4,,,
4,RUE DE LA GRAVIERE,4,,,
12,RUE DE LA PERSEVERANCE,4,,,
102,RUE PIERRE AUDRY,4,,,
21,ALLEE DES CAVATINES,3,,,
8,ALLEE DES CAVATINES,3,,,
88,AVENUE SIDOINE APOLLINAIRE,3,,,
12,RUE DE LA GRAVIERE,3,,,
18,RUE DE LA GRAVIERE,3,,,
21,RUE DE LA GRAVIERE,3,,,
6,RUE DE LA GRAVIERE,3,,,
16,RUE DE LA PERSEVERANCE,3,,,
65,RUE GORGE DE LOUP,3,,,
90,RUE PIERRE AUDRY,3,,,
94,RUE PIERRE AUDRY,3,,,
1,ALLEE DE L AQUILON,2,,,
11,ALLEE DES CAVATINES,2,,,
16,ALLEE DES CAVATINES,2,,,
17,ALLEE DES CAVATINES,2,,,
6,ALLEE DES CAVATINES,2,,,
7,ALLEE DES CAVATINES,2,,,
9,ALLEE DES CAVATINES,2,,,
36B,AVENUE JOANNES MASSET,2,,,
175,AVENUE SIDOINE APOLLINAIRE,2,,,
177,AVENUE SIDOINE APOLLINAIRE,2,,,
179,AVENUE SIDOINE APOLLINAIRE,2,,,
185,AVENUE SIDOINE APOLLINAIRE,2,,,
189,AVENUE SIDOINE APOLLINAIRE,2,,,
27,IMPASSE GORGE DE LOUP,2,,,
16,RUE DE LA GRAVIERE,2,,,
2,RUE DE LA GRAVIERE,2,,,
7,RUE DE LA GRAVIERE,2,,,
8,RUE DE LA GRAVIERE,2,,,
13,RUE DE LA PERSEVERANCE,2,,,
17,RUE DE LA PERSEVERANCE,2,,,
18,RUE DE LA PERSEVERANCE,2,,,
20,RUE DE LA PERSEVERANCE,2,,,
22,RUE DE LA PERSEVERANCE,2,,,
7,RUE DE LA PERSEVERANCE,2,,,
34T,RUE LOUIS LOUCHEUR,2,,,
100,RUE PIERRE AUDRY,2,,,
106,RUE PIERRE AUDRY,2,,,
80,RUE PIERRE AUDRY,2,,,
88,RUE PIERRE AUDRY,2,,,
5,ALLEE DE L AQUILON,1,,,
7,ALLEE DE L AQUILON,1,,,
1,ALLEE DE L OBSERVATOIRE,1,,,
5,ALLEE DE L OBSERVATOIRE,1,,,
7,ALLEE DE L OBSERVATOIRE,1,,,
1,ALLEE DES CAVATINES,1,,,
3,ALLEE DES CAVATINES,1,,,
30B,AVENUE JOANNES MASSET,1,,,
130,AVENUE SIDOINE APOLLINAIRE,1,,,
135,Avenue Sidoine Apollinaire,1,,,
183,AVENUE SIDOINE APOLLINAIRE,1,,,
1,IMPASSE GORGE DE LOUP,1,,,
13,RUE DE LA GRAVIERE,1,,,
15,RUE DE LA GRAVIERE,1,,,
11,RUE DE LA PERSEVERANCE,1,,,
9,RUE DE LA PERSEVERANCE,1,,,
9,RUE DES DEUX AMANTS,1,,,
85,RUE GORGE DE LOUP,1,,,
89,RUE GORGE DE LOUP,1,,,
104,RUE PIERRE AUDRY,1,,,
78B,RUE PIERRE AUDRY,1,,,
86,RUE PIERRE AUDRY,1,,,
92,RUE PIERRE AUDRY,1,,,
