N° rue,Nom rue,Nb electeurs,Ouvertes,Frappées,Total par BV (ouvertes/frappées)
44,RUE DE LA FAVORITE,95,,,
10,B RUE DU FORT SAINT IRENEE,94,,,
37,RUE DE LA FAVORITE,51,,,
29,RUE DE LA FAVORITE,42,,,
52,RUE DE LA FAVORITE,36,,,
25,RUE DE LA FAVORITE,33,,,
27,RUE DE LA FAVORITE,33,,,
10,RUE DU FORT SAINT IRENEE,28,,,
15,AVENUE DU POINT DU JOUR,27,,,
72,RUE DU FORT SAINT IRENEE,27,,,
13,PLACE DE TRION,26,,,
56,RUE DE LA FAVORITE,22,,,
35,RUE DE LA FAVORITE,21,,,
2,AVENUE DU POINT DU JOUR,20,,,
12,RUE COMMANDANT CHARCOT,20,,,
54,RUE DE LA FAVORITE,20,,,
74,RUE DU FORT SAINT IRENEE,20,,,
3,RUE APPIAN,16,,,
4,RUE DU FORT SAINT IRENEE,16,,,
29,B RUE DE LA FAVORITE,15,,,
12,RUE DU FORT SAINT IRENEE,15,,,
14,AVENUE DU POINT DU JOUR,14,,,
27,B RUE DE LA FAVORITE,14,,,
5,RUE APPIAN,14,,,
32,RUE DE LA FAVORITE,14,,,
10,AVENUE DU POINT DU JOUR,12,,,
5,RUE DE LA FAVORITE,10,,,
2,RUE DE LA FAVORITE,9,,,
8,RUE DU MANTEAU JAUNE,9,,,
16,RUE DE LA FAVORITE,8,,,
42,RUE DE LA FAVORITE,8,,,
9,RUE APPIAN,7,,,
7,RUE DES POMMIERES,7,,,
1,RUE DU MANTEAU JAUNE,7,,,
2,RUE DU MANTEAU JAUNE,7,,,
10,B RUE DU FORT SAINT IRENEE,6,,,
12,AVENUE DU POINT DU JOUR,6,,,
19,AVENUE DU POINT DU JOUR,6,,,
3,RUE BENOIST MARY,6,,,
10,RUE DE LA FAVORITE,6,,,
14,RUE DE LA FAVORITE,6,,,
8,RUE COMMANDANT CHARCOT,5,,,
1,RUE DE LA FAVORITE,5,,,
33,RUE DE LA FAVORITE,5,,,
6,RUE DE LA FAVORITE,5,,,
9,RUE DE LA FAVORITE,5,,,
10,RUE DU MANTEAU JAUNE,5,,,
17,AVENUE DU POINT DU JOUR,4,,,
17,B AVENUE DU POINT DU JOUR,4,,,
50,B RUE DE LA FAVORITE,4,,,
3,PLACE DE TRION,4,,,
1,RUE APPIAN,4,,,
10,RUE BENOIST MARY,4,,,
10,RUE COMMANDANT CHARCOT,4,,,
14,RUE COMMANDANT CHARCOT,4,,,
20,RUE DE LA FAVORITE,4,,,
3,RUE DU MANTEAU JAUNE,4,,,
9,RUE DU MANTEAU JAUNE,4,,,
9,AVENUE DU POINT DU JOUR,3,,,
6,RUE COMMANDANT CHARCOT,3,,,
11,RUE DE LA FAVORITE,3,,,
23,RUE DE LA FAVORITE,3,,,
36,RUE DE LA FAVORITE,3,,,
4,RUE DE LA FAVORITE,3,,,
50,RUE DE LA FAVORITE,3,,,
7,RUE DE LA FAVORITE,3,,,
78,RUE DU FORT SAINT IRENEE,3,,,
8,RUE DU FORT SAINT IRENEE,3,,,
12,RUE DU MANTEAU JAUNE,3,,,
4,AVENUE DU POINT DU JOUR,2,,,
16,RUE BENOIST MARY,2,,,
8,RUE BENOIST MARY,2,,,
12,RUE DE LA FAVORITE,2,,,
21,RUE DE LA FAVORITE,2,,,
31,RUE DE LA FAVORITE,2,,,
38,RUE DE LA FAVORITE,2,,,
40,RUE DE LA FAVORITE,2,,,
8,RUE DE LA FAVORITE,2,,,
6,RUE DU FORT SAINT IRENEE,2,,,
14,RUE DU MANTEAU JAUNE,2,,,
29,B RUE DE LA FAVORITE,1,,,
15,B AVENUE DU POINT DU JOUR,1,,,
14,B RUE COMMANDANT CHARCOT,1,,,
44,B RUE DE LA FAVORITE,1,,,
6,B RUE DU FORT SAINT IRENEE,1,,,
72,B RUE DU FORT SAINT IRENEE,1,,,
1,B RUE DU MANTEAU JAUNE,1,,,
7,RUE APPIAN,1,,,
1,RUE BENOIST MARY,1,,,
20,RUE BENOIST MARY,1,,,
22,RUE COMMANDANT CHARCOT,1,,,
4,RUE DES POMMIERES,1,,,
16,RUE DU MANTEAU JAUNE,1,,,
6,RUE DU MANTEAU JAUNE,1,,,
10,T RUE DU FORT SAINT IRENEE,1,,,
