N° rue,Nom rue,Nb electeurs,Ouvertes,Frappées,Total par BV (ouvertes/frappées)
24,AVENUE DOUAUMONT,2,,,
26,AVENUE DOUAUMONT,2,,,
9,AVENUE DOUAUMONT,2,,,
8,PASSAGE DU COTEAU,2,,,
27B,RUE ANTONIN LABORDE,2,,,
29,RUE ANTONIN LABORDE,2,,,
112B,RUE DE SAINT CYR,2,,,
116,RUE DE SAINT CYR,2,,,
2,RUE DES CONTREBANDIERS,2,,,
15,RUE DES RIVIERES,2,,,
1,RUE JEAN PERRIN,2,,,
13,RUE JEAN PERRIN,2,,,
3,RUE JEAN PERRIN,2,,,
7,RUE JEAN PERRIN,2,,,
1B,RUE MARECHAL DE LATTRE DE TASSIGNY,2,,,
1Q,RUE MARECHAL DE LATTRE DE TASSIGNY,2,,,
1T,RUE MARECHAL DE LATTRE DE TASSIGNY,2,,,
37,RUE MARECHAL DE LATTRE DE TASSIGNY,2,,,
62,RUE PIERRE BAIZET,2,,,
66,RUE PIERRE BAIZET,2,,,
68,RUE PIERRE BAIZET,2,,,
216,AV. DU 25E REG. DES TIR. SENEGALAIS,1,,,
11,AVENUE DOUAUMONT,1,,,
20,AVENUE DOUAUMONT,1,,,
28,AVENUE DOUAUMONT,1,,,
4,AVENUE DOUAUMONT,1,,,
6,AVENUE DOUAUMONT,1,,,
8,AVENUE DOUAUMONT,1,,,
6,PASSAGE DU COTEAU,1,,,
114B,RUE DE SAINT CYR,1,,,
120,RUE DE SAINT CYR,1,,,
3,RUE DES RIVIERES,1,,,
3B,RUE DES RIVIERES,1,,,
11,RUE JEAN PERRIN,1,,,
5,RUE JEAN PERRIN,1,,,
3,RUE LOUIS BOUQUET,1,,,
35B,RUE MARECHAL DE LATTRE DE TASSIGNY,1,,,
46,RUE PIERRE BAIZET,1,,,
64,RUE PIERRE BAIZET,1,,,
67,RUE PIERRE BAIZET,1,,,
78,RUE PIERRE BAIZET,1,,,
9,RUE PIERRE BAIZET,1,,,
