N° rue,Nom rue,Nb electeurs,Ouvertes,Frappées,Total par BV (ouvertes/frappées)
154,MONTEE DE CHOULANS,41,16,44,36%
156,MONTEE DE CHOULANS,39,22,48,46%
19,RUE DES FOSSES DE TRION,32,18,40,45%
81,RUE DE TRION,25,,,
63,RUE DE TRION,21,,,
91,RUE DE TRION,20,,,
11,RUE DE TRION,18,,,
43,RUE DES MACCHABEES,18,,,
157,MONTEE DE CHOULANS,17,,,
7,PLACE SAINT IRENEE,16,,,
30,RUE DES ANGES,16,,,
25,RUE DE TRION,15,,,
69,RUE DE TRION,15,,,
20,RUE DES FOSSES DE TRION,13,,,
19,RUE DES CHEVAUCHEURS,12,,,
195,MONTEE DE CHOULANS,11,,,
7,RUE SAINT ALEXANDRE,11,,,
9,RUE SAINT ALEXANDRE,11,,,
29,RUE DE TRION,10,,,
8,RUE DES ANGES,10,,,
17,RUE DES BASSES VERCHERES,10,,,
1,RUE DES MACCHABEES,10,,,
7,RUE DE TRION,9,,,
14,RUE DES ANGES,9,,,
54,RUE DES CHEVAUCHEURS,9,,,
29,RUE DES MACCHABEES,9,,,
1,PLACE SAINT ALEXANDRE,8,,,
75,RUE DE TRION,8,,,
5,RUE DES FOSSES DE TRION,8,,,
144,MONTEE DE CHOULANS,7,,,
13,RUE DE TRION,7,,,
45,RUE DE TRION,7,,,
87,RUE DE TRION,7,,,
18,RUE DES CHEVAUCHEURS,7,,,
36,RUE DES CHEVAUCHEURS,7,,,
22,RUE DES FOSSES DE TRION,7,,,
31,RUE DES MACCHABEES,7,,,
5,RUE DES MACCHABEES,7,,,
14,RUE TROUVEE,7,,,
1,T RUE DES FOSSES DE TRION,7,,,
130,MONTEE DE CHOULANS,6,,,
4,PLACE SAINT IRENEE,6,,,
29,RUE DES BASSES VERCHERES,6,,,
12,RUE DES CHEVAUCHEURS,6,,,
30,RUE DES CHEVAUCHEURS,6,,,
8,RUE DES FOSSES DE TRION,6,,,
25,RUE DES MACCHABEES,6,,,
41,RUE DES MACCHABEES,6,,,
14,RUE SAINT ALEXANDRE,6,,,
174,MONTEE DE CHOULANS,5,,,
187,MONTEE DE CHOULANS,5,,,
191,MONTEE DE CHOULANS,5,,,
203,MONTEE DE CHOULANS,5,,,
1,PLACE EUGENE WERNERT,5,,,
1,RUE DE TRION,5,,,
22,RUE DES ANGES,5,,,
14,RUE DES CHEVAUCHEURS,5,,,
34,RUE DES CHEVAUCHEURS,5,,,
7,RUE DES FOSSES DE TRION,5,,,
18,RUE DES MACCHABEES,5,,,
23,RUE DES MACCHABEES,5,,,
64,RUE DES MACCHABEES,5,,,
86,RUE DES MACCHABEES,5,,,
1,RUE SAINT ALEXANDRE,5,,,
18,RUE SAINT ALEXANDRE,5,,,
5,RUE SAINT ALEXANDRE,5,,,
1,RUE VIDE BOURSE,5,,,
21,B RUE DES BASSES VERCHERES,4,,,
1,B RUE DES FOSSES DE TRION,4,,,
159,MONTEE DE CHOULANS,4,,,
166,MONTEE DE CHOULANS,4,,,
168,MONTEE DE CHOULANS,4,,,
178,MONTEE DE CHOULANS,4,,,
182,MONTEE DE CHOULANS,4,,,
183,MONTEE DE CHOULANS,4,,,
196,MONTEE DE CHOULANS,4,,,
207,MONTEE DE CHOULANS,4,,,
3,PLACE EUGENE WERNERT,4,,,
